Marina Name ,Unit Number ,Data Collector,Date,Month,Year,Hours in Operation (since last empty),Total weight (g),Terrestrial Biomass (land based) (%),Marine Biomass (water based) (%),Bycatch,Microplastic (Pellets) (#),Foam Pieces (#),Plastic Food Wrappers - Soft (#),Food packaging - Hard (#),Plastic Lids (#),Plastic Straws (#),Plastic Bags (#),Plastic Bottles (#),Plastic Utensils (#),Coffee Cups/Paper Cups (#),Plastic Lollipop/Cotton bud sticks (#),Unidentified Plastic Items - Soft (#),Unidentified Plastic Items - Hard (#),Cigarette butts (#),Fishing gear (#),Fishing Line (#),Microfibers (#),Rope >5mm (#),Cans (#),Tape (#),Rubber,Tennis Ball/ Toy Ball (#),Face masks/ Gloves/ PPE (#),Syringes (#),Other
Manly Yacht Club,1,Sarah Hill ,19/11/2021,November,2021,24,"1,500",70%,30%,0,0,1,7,0,0,1,0,0,0,0,0,19,2,2,0,1,3,2,,0,0,0,1,,Fabric fibres
Manly Yacht Club,1,Milly Mead ,6/12/2021,December,2021,,"2,500",30%,70%,10,9,3,0,0,0,0,0,0,0,1,0,14,2,0,0,0,1,0,0,0,0,,,,
Manly Yacht Club,1,Sarah Hill ,1/10/2021,October,2021,24,500,60%,40%,0,1,3,2,0,0,2,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0
Manly Yacht Club,1,Milly Mead ,22/11/2021,November,2021,24,"2,000",,,0,5,2,3,0,1,0,0,0,0,0,0,14,1,0,0,0,2,0,0,0,0,0,0,0,
Manly Yacht Club,1, James ,9/12/2021,December,2021,24,200,60%,40%,0,0,3,0,0,0,0,0,0,0,1,1,5,5,1,0,2,0,0,0,0,0,0,0,0,Pen
Manly Yacht Club,1, Milly Mead  ,13/12/2021,December,2021,72,"6,500",,,3,3,0,6,2,0,0,2,0,0,0,0,22,2,1,0,0,9,0,0,0,0,0,0,0,0
Manly Yacht Club,1, Mark L ,22/12/2021,December,2021,24,"4,000",98%,2%,0,22,0,2,0,0,0,1,0,0,0,0,10,7,2,0,3,0,1,0,2,2,0,0,0,0
Manly Yacht Club,1, James ,6/1/2022,January,2022,24,100,60%,40%,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0
Manly Yacht Club,1, Mark L ,5/1/2022,January,2022,24,"6,000",95%,5%,0,25,0,14,1,0,0,1,0,0,1,0,11,3,1,0,8,0,0,0,0,0,0,0,0,0
Manly Yacht Club,1, Milly Mead  ,10/1/2022,January,2022,72,"7,000",80%,20%,0,5,6,4,1,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,2,0,0
Manly Yacht Club,1, Milly Mead  ,17/1/2022,January,2022,24,"3,000",80%,20%,2,6,7,5,0,0,1,0,0,0,0,0,23,5,1,0,0,6,0,0,0,0,0,0,0,0
Manly Yacht Club,1, James ,3/2/2022,February,2022,24,400,75%,25%,0,0,2,1,0,0,0,0,0,0,0,0,12,0,1,0,2,1,0,0,0,0,0,1,0,0
Manly Yacht Club,1, Milly Mead  ,7/2/2022,February,2022,24,900,90%,10%,0,4,0,0,1,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
Manly Yacht Club,1, Milly Mead  ,28/2/2022,February,2022,72,"4,000",70%,30%,0,5,3,12,5,0,0,2,0,0,0,0,34,1,0,0,0,2,0,0,0,0,0,0,0,0
Manly Yacht Club,1, Mark L ,2/3/2022,March,2022,24,"2,000",50%,50%,0,0,1,15,0,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0
Marina Cuarantena ,1,Craig ,1/9/2021,September,2021,24,200,100%,0%,0,40,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Marina Port de Mallorca,1,Paola and Toni,24/1/2019,January,2019,120,"1,000",NA,NA,,,2,3,,3,0,0,0,0,0,0,,,10,0,,,,2,,,,,,
Marina Port de Mallorca,1,Paola,8/2/2019,February,2019,120,"2,000",NA,NA,,,4,9,,6,0,0,2,0,0,0,,,12,0,,,,1,,,,,,
Marina Port de Mallorca,1,Paola,14/2/2019,February,2019,120,"4,000",NA,NA,,,5,13,,0,0,2,1,0,0,0,,,15,0,,,,2,,,,,,
Marina Port de Mallorca,1,Paola,21/2/2019,February,2019,120,"5,530",NA,NA,,,6,17,,6,0,1,0,0,1,0,,,28,0,,,,1,,,,,,
Marina Port de Mallorca,1,Paola,1/3/2019,March,2019,96,"3,110",NA,NA,,,6,5,,2,0,1,0,0,0,1,,,12,0,,,,0,,,,,,
Marina Port de Mallorca,1,Paola,11/3/2019,March,2019,168,"3,310",NA,NA,,,5,6,,2,5,4,1,0,0,1,,,29,0,,,,0,,,,,,
Marina Port de Mallorca,1,Paola,29/3/2019,March,2019,144,"2,280",NA,NA,,,6,7,,3,0,3,0,0,0,1,,,19,1,,,,3,,,,,,
Marina Port de Mallorca,1,Paola,8/4/2019,April,2019,168,"2,130",NA,NA,,,0,2,,0,1,3,0,0,0,1,,,19,1,,,,3,,,,,,
Marina Port de Mallorca,1,NA,16/4/2019,April,2019,120,"2,550",NA,NA,,,21,5,,1,3,6,0,0,0,0,,,54,0,,,,4,,,,,,
Marina Port de Mallorca,1,Paola,22/4/2019,April,2019,120,"2,025",NA,NA,,,9,3,,3,0,0,0,0,0,2,,,29,0,,,,0,,,,,,
Marina Port de Mallorca,1,Paola,26/4/2019,April,2019,96,"2,950",NA,NA,,,9,6,,0,0,1,0,1,1,2,,,32,0,,,,0,,,,,,
Marina Port de Mallorca,1,Paola ,2/5/2019,May,2019,144,"3,485",NA,NA,,,7,9,,1,0,1,1,0,1,0,,,39,0,,,,1,,,,,,
Marina Port de Mallorca,1,Paola,10/5/2019,May,2019,144,"3,830",NA,NA,,,13,12,,0,0,3,1,0,1,1,,,39,0,,,,1,,,,,,
Marina Port de Mallorca,1,Paola,28/5/2019,May,2019,240,"3,880",NA,NA,,,13,18,,2,0,3,2,0,0,0,,,39,1,,,,1,,,,,,
Marina Port de Mallorca,1,Paola,11/7/2019,July,2019,168,"2,595",NA,NA,,,10,23,,0,2,5,2,0,0,4,,,29,0,,,,3,,,,,,
Marina Port de Mallorca,1,Paola,22/7/2019,July,2019,120,"8,970",NA,NA,,,21,22,,5,5,9,4,0,0,4,,,32,1,,,,6,,,,,,
Marina Port de Mallorca,1,Paola,12/8/2019,August,2019,240,"11,210",NA,NA,,,19,78,,19,3,14,2,0,0,1,,,117,1,,,,3,,,,,,
Marina Port de Mallorca,1,Paola,21/8/2019,August,2019,192,"3,680",NA,NA,,,22,38,,0,5,10,2,0,0,0,,,43,1,,,,2,,,,,,
Marina Port de Mallorca,1,Paola,18/9/2019,September,2019,144,"10,000",NA,NA,,,35,58,,2,2,0,2,0,0,1,,,49,0,,,,1,,,,,,
Marina Port de Mallorca,1,Paola,23/9/2019,September,2019,120,"6,938",NA,NA,,,21,49,,2,3,4,1,0,0,1,,,0,0,,,,2,,,,,,
Marina Port de Mallorca,1,Paola,4/10/2019,October,2019,240,"4,255",NA,NA,,,18,5,,0,2,0,2,0,0,2,,,22,1,,,,0,,,,,,
Marina Port de Mallorca,1,Paola,11/10/2019,October,2019,144,"3,235",NA,NA,,,32,19,,4,2,3,1,0,0,1,,,28,3,,,,0,,,,,,
Marina Port de Mallorca,1,Paola,18/10/2019,October,2019,168,"7,280",NA,NA,,,25,53,,3,1,2,2,0,0,2,,,49,0,,,,4,,,,,,
Marina Port de Mallorca,1,Paola,13/1/2020,January,2020,168,"9,328",NA,NA,,,13,23,,3,1,1,3,0,0,3,,,19,0,,,,1,,,,,,
Marina Port de Mallorca,1,Paola,6/6/2020,June,2020,24,"1,100",NA,NA,,28,4,7,1,1,1,0,0,0,0,1,3,8,8,0,0,2,0,0,,,,,,
Marina Port de Mallorca,1,Paola,12/6/2020,June,2020,120,"9,590",NA,NA,,100,65,86,7,6,2,0,0,0,1,0,10,7,32,1,2,4,0,0,,,,,,
Newcastle Cruising Yacht Club,1, Murphy ,2/12/2021,December,2021,24,,,,2,9,30,7,7,0,2,1,0,0,0,1,14,28,1,1,0,2,1,1,0,,,,,"Shoe lace, Styrofoam, fruit, protector"
Newcastle Cruising Yacht Club,1, Lindy ,20/1/2022,January,2022,24,"1,500",100%,0%,0,50,10,5,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,1, Lindy ,4/5/2022,May,2022,8,"4,500",100%,0%,0,8,1,12,2,0,0,1,0,1,0,0,0,3,1,0,0,4,,,,,,,,
Newcastle Cruising Yacht Club,1, Lindy ,24/1/2022,January,2022,8,"1,250",,,0,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,1, Lindy ,7/2/2022,February,2022,4,600,100%,0%,1,20,0,6,0,1,1,0,0,1,0,0,10,10,6,0,0,2,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,1, Lindy ,14/2/2022,February,2022,8,"4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newcastle Cruising Yacht Club,1, Lindy ,14/2/2022,February,2022,8,"4,000",51%,49%,0,10,0,1,0,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,1, Lindy ,21/2/2022,February,2022,8,"7,000",100%,0%,0,4,0,8,0,0,1,1,0,0,0,0,12,3,1,,,0,0,1,,,,,,
Newcastle Cruising Yacht Club,1, Lindy ,28/2/2022,February,2022,8,"10,000",100%,0%,0,10,0,14,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0
Newcastle Cruising Yacht Club,1, Murphy ,14/3/2022,March,2022,24,"2,000",90%,10%,,10,5,3,,,,,,,,,6,3,,,,2,,,,,,,,
Newcastle Cruising Yacht Club,1, Lindy ,16/3/2022,March,2022,8,"10,000",100%,,0,30,0,3,1,,,,,,,,4,8,,,,2,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,1, Lindy ,22/3/2022,March,2022,24,"4,000",100%,0%,0,40,0,4,1,2,0,0,1,0,0,1,10,2,1,0,0,1,,,,,,,1,
Newcastle Cruising Yacht Club,1, Lindy ,30/3/2022,March,2022,24,"6,500",100%,0%,0,2,1,10,0,2,0,3,0,0,0,3,5,4,,,,,,,,,,1,,Face Mask
Newcastle Cruising Yacht Club,1, Lindy ,7/4/2022,April,2022,24,"8,000",100%,0%,0,10,6,14,1,2,0,1,0,0,0,2,25,12,1,0,0,2,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,1, Tim ,15/4/2022,April,2022,24,"3,000",95%,5%,1,3,0,2,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,2, Tim ,21/4/2022,April,2022,,"3,000",,,1,4,7,3,0,2,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,2, Lindy ,20/4/2022,April,2022,24,"6,000",100%,,0,12,3,15,0,3,0,1,0,0,0,0,1,2,`,0,0,1,0,1,0,0,0,0,0,
Newcastle Cruising Yacht Club,1, Lindy ,20/4/2022,April,2022,24,"5,000",100%,0%,0,16,0,12,0,2,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,1, Tim ,19/4/2022,April,2022,,"6,000",97%,3%,15,10,12,3,0,0,0,1,0,1,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,1, Lindy ,11/5/2022,May,2022,8,"4,000",100%,0%,,22,0,1,0,0,1,1,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,
Newcastle Cruising Yacht Club,2, John/Linda ,13/5/2022,May,2022,,"2,000",100%,0%,,5,1,6,2,0,0,6,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,
Newport Marina,1,Elisha,12/5/2020,May,2020,24,"4,650",NA,NA,,NA,20,5,7,0,1,0,0,0,0,1,10,3,0,0,0,2,0,0,,,,,,
Newport Marina,1,Elisha,20/5/2020,May,2020,24,"1,000",NA,NA,,10,20,3,6,0,0,0,0,0,0,0,8,3,1,2,2,4,0,0,,,,,,
Newport Marina,2,Elisha,20/5/2020,May,2020,24,"1,750",NA,NA,,NA,20,1,2,0,0,0,0,0,0,0,1,3,0,0,2,1,1,0,,,,,,
Newport Marina,3,Mandy,21/5/2020,May,2020,24,950,NA,NA,,0,0,4,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,
Newport Marina,1,Elisha,27/5/2020,May,2020,24,"1,800",NA,NA,,10,10,0,3,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,,,,,,
Newport Marina,3,Elisha,27/5/2020,May,2020,24,557,NA,NA,,10,10,7,3,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,,,,,,
Newport Marina,1,Elisha,6/6/2020,June,2020,24,"2,000",NA,NA,,20,20,2,5,0,0,0,0,0,0,0,5,4,3,0,0,0,0,1,,,,,,
Newport Marina,2,Elisha,6/6/2020,June,2020,24,"4,000",NA,NA,,0,20,5,0,0,0,0,0,0,0,1,5,5,4,0,0,0,1,0,,,,,,
Newport Marina,3,Elisha,6/6/2020,June,2020,24,"1,600",NA,NA,,10,20,10,5,0,0,0,0,0,0,1,5,10,4,0,0,1,0,0,,,,,,
Newport Marina,1,Elisha,10/6/2020,June,2020,24,"6,050",NA,NA,,15,35,1,4,1,1,0,0,0,0,1,24,19,1,0,1,1,2,0,,,,,,
Newport Marina,2,Elisha,10/6/2020,June,2020,24,"3,000",NA,NA,,40,280,0,0,2,0,0,0,0,0,5,8,7,4,0,1,4,1,0,,,,,,
Newport Marina,3,Elisha,10/6/2020,June,2020,24,"6,000",NA,NA,,0,50,2,1,0,0,0,0,1,0,0,18,9,1,0,2,1,0,0,,,,,,
Newport Marina,2,Elisha,19/6/2020,June,2020,24,"4,000",NA,NA,,0,200,1,1,1,1,0,0,0,0,0,20,20,4,0,0,5,1,0,,,,,,
Newport Marina,1,Elisha/Leah,23/6/2020,June,2020,24,"5,070",NA,NA,,0,300,2,0,1,1,0,0,0,0,0,7,13,7,0,0,2,1,0,,,,,,
Newport Marina,2,Elisha/Leah,23/6/2020,June,2020,24,"7,000",NA,NA,,30,50,8,1,2,2,2,0,0,0,0,10,5,3,0,0,0,0,0,,,,,,
Newport Marina,1,Elisha,14/7/2020,July,2020,24,"4,000",NA,NA,,12,20,7,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,,,,,,
